Brand,Model,UsedOrNew,Transmission,DriveType,FuelType,Kilometres,CylindersinEngine,BodyType,Doors,Seats,Price,EngineCapacity,FuelConsumptionPer100km,ColourExt,City,State,YearRanges
Ford,Everest,USED,Automatic,AWD,Diesel,84301.0,5,SUV,4,7,44900.0,3.2,8.5,Black,Warwick Farm,NSW,2012-2016
Isuzu,MU-X,USED,Automatic,4WD,Diesel,160275.0,4,SUV,4,7,36880.0,3.0,7.9,White,Welshpool,WA,2017-2019
Holden,Commodore,USED,Automatic,Rear,Unleaded,240262.0,8,Ute / Tray,2,2,22880.0,6.0,12.9,Silver,Minchinbury,NSW,Before 2012
Mazda,CX-30,NEW,Automatic,Front,Unleaded,7.0,4,SUV,4,5,44528.0,2.5,6.6,Blue,Arncliffe,NSW,2020-2023
Isuzu,MU-X,USED,Automatic,4WD,Diesel,74795.0,4,SUV,4,7,47990.0,3.0,7.9,Grey,Albion Park Rail,NSW,2017-2019
Ford,Mustang,USED,Automatic,Rear,Premium,461.0,8,Coupe,2,4,234990.0,4.693181818181818,12.38636363636364,Red,Rushcutters Bay,NSW,2017-2019
Toyota,Hilux,USED,Manual,4WD,Diesel,226164.0,4,Ute / Tray,2,4,34990.0,3.0,8.3,White,Capalaba,QLD,2012-2016
Mazda,CX-9,USED,Automatic,4WD,Unleaded,120346.0,6,SUV,4,7,18990.0,3.7,11.3,White,Brookvale,NSW,2012-2016
Toyota,RAV4,USED,Automatic,AWD,Hybrid,15564.0,4,SUV,5,5,63888.0,2.5,4.8,Grey,Mandurah,WA,2020-2023
Hyundai,Imax,USED,Automatic,Rear,Diesel,69089.0,4,Wagon,4,8,32940.0,2.5,9.0,White,Erina,NSW,2012-2016
Porsche,911,USED,Automatic,Rear,Premium,151438.0,6,Convertible,2,4,89990.0,3.6,12.01666666666667,Black,Thornleigh,NSW,Before 2012
Fiat,500,USED,Automatic,Front,Premium,100304.0,4,Convertible,2,4,14990.0,1.2,5.0,Red,Mcgraths Hill,NSW,2012-2016
Mitsubishi,Outlander,USED,Automatic,Front,Unleaded,138682.0,4,SUV,4,5,19950.0,2.0,6.6,White,Yallah,NSW,2012-2016
Audi,RS,USED,Automatic,AWD,Hybrid,23431.0,8,SUV,4,5,209990.0,4.0,12.1,Black,Artarmon,NSW,2020-2023
Subaru,Forester,USED,Manual,AWD,Diesel,186181.0,4,SUV,4,5,18920.0,2.0,5.9,White,Leichhardt,NSW,2017-2019
Audi,S4,USED,Automatic,AWD,Premium,37714.0,6,Sedan,4,5,59888.0,3.0,7.7,Grey,Liverpool,NSW,2017-2019
Ford,Ranger,USED,Automatic,4WD,Diesel,44083.0,4,Ute / Tray,4,4,55990.0,2.0,7.4,Grey,Albion Park,NSW,2020-2023
Audi,SQ5,USED,Automatic,AWD,Hybrid,12320.0,6,SUV,4,5,99900.0,3.0,7.1,Grey,Nedlands,WA,2020-2023
Volkswagen,Polo,USED,Automatic,Front,Premium,52605.0,3,Hatchback,5,5,19990.0,1.0,5.0,Orange,Brookvale,NSW,2017-2019
Nissan,X-Trail,USED,Automatic,4WD,Unleaded,63565.0,4,SUV,4,5,25990.0,2.5,8.3,Grey,Alexandria,NSW,2017-2019
Mazda,2,USED,Manual,Front,Unleaded,129106.0,4,Hatchback,5,5,12888.0,1.5,5.2,Silver,Wollongong,NSW,2012-2016
Subaru,Forester,USED,Automatic,AWD,Unleaded,231001.0,4,SUV,4,5,6750.0,2.5,10.0,White,Leichhardt,NSW,Before 2012
Mercedes-Benz,C250,USED,Automatic,Rear,Premium,55205.0,4,Sedan,4,5,44990.0,2.0,6.0,Silver,Bentley,WA,2012-2016
Volvo,XC60,USED,Automatic,AWD,Premium,9075.0,4,SUV,4,5,81990.0,2.0,8.0,White,Lindfield,NSW,2020-2023
Subaru,WRX,USED,Automatic,AWD,Premium,79228.0,4,Sedan,4,5,37990.0,2.0,8.6,White,Alexandria,NSW,2017-2019
Hyundai,Elantra,USED,Automatic,Front,Unleaded,74833.0,4,Sedan,4,5,23950.0,2.0,7.4,Silver,Yallah,NSW,2020-2023
BMW,740I,DEMO,Automatic,Rear,Hybrid,100.0,6,Sedan,4,5,258888.0,3.0,7.9,Black,Sylvania,NSW,2020-2023
MG,HS,USED,Automatic,Front,Unleaded,28523.0,4,SUV,4,5,26888.0,1.5,7.3,White,West Gosford,NSW,2020-2023
Kia,Cerato,USED,Automatic,Front,Unleaded,58860.0,4,Hatchback,5,5,22490.0,1.934513274336283,7.310176991150443,White,Bassendean,WA,2020-2023
Toyota,Estima,USED,Automatic,Other,Unleaded,104221.0,4,Wagon,4,7,16990.0,2.4,7.8050222094856,Grey,Greenacre,NSW,Before 2012
Volkswagen,Golf,USED,Automatic,Front,Premium,13785.0,4,Hatchback,5,5,52990.0,2.0,7.0,Red,Mosman,NSW,2020-2023
Mitsubishi,Outlander,USED,Automatic,Front,Unleaded,61512.0,4,SUV,4,7,25990.0,2.0,6.6,White,North Wollongong,NSW,2017-2019
Volkswagen,T-Cross,NEW,Automatic,Front,Premium,27.0,3,SUV,4,5,31890.0,1.0,5.4,White,Sutherland,NSW,2020-2023
Toyota,Landcruiser,USED,Automatic,4WD,Diesel,33299.0,8,SUV,4,8,127992.0,4.5,9.5,White,Bentley,WA,2020-2023
Hyundai,I30,USED,Automatic,Front,Unleaded,93080.0,4,Hatchback,4,5,18888.0,2.0,7.4,Red,Liverpool,NSW,2017-2019
Volkswagen,Arteon,DEMO,Automatic,AWD,Premium,1712.0,4,Wagon,5,5,68880.0,2.0,7.5,Black,Sutherland,NSW,2020-2023
Toyota,Corolla,USED,Automatic,Other,Unleaded,124038.0,4,Wagon,5,5,21999.0,1.836388888888889,5.643175487465181,White,Greenacre,NSW,2012-2016
Audi,A3,DEMO,Automatic,Front,Premium,5709.0,4,Sedan,4,5,47880.0,1.5,4.9,White,Zetland,NSW,2020-2023
Hyundai,I30,USED,Automatic,Front,Unleaded,54784.0,4,Hatchback,4,5,22990.0,2.0,7.4,White,North Wollongong,NSW,2020-2023
Toyota,Hilux,USED,Automatic,4WD,Diesel,61939.0,4,Ute / Tray,4,5,69990.0,2.8,8.4,Silver,Albion Park,NSW,2020-2023
Kia,Stonic,USED,Automatic,Front,Unleaded,29678.0,3,SUV,4,5,32990.0,1.0,5.4,Grey,Alexandria,NSW,2020-2023
Audi,A3,USED,Automatic,Front,Premium,34921.0,4,Other,4,5,30880.0,1.4,5.0,Red,Warwick Farm,NSW,2017-2019
Bentley,Continental,USED,Automatic,AWD,Premium,94380.0,12,Coupe,2,4,119990.0,6.0,17.1,Grey,Carss Park,NSW,Before 2012
Nissan,Navara,USED,Automatic,4WD,Diesel,256650.0,6,Ute / Tray,4,5,26990.0,3.0,9.5,Silver,Capalaba,QLD,Before 2012
Mazda,CX-3,USED,Manual,Front,Unleaded,82395.0,4,SUV,4,5,22990.0,2.0,6.3,Blue,Tuggerah,NSW,2012-2016
Mercedes-Benz,A180,USED,Automatic,Front,Unleaded,24111.0,4,Hatchback,5,5,42990.0,1.3,5.7,White,Alexandria,NSW,2017-2019
Holden,Captiva,USED,Automatic,AWD,Diesel,151600.0,4,SUV,4,7,12980.0,2.2,8.3,Red,Welshpool,WA,2012-2016
Jeep,Wrangler,USED,Automatic,4WD,Diesel,41585.0,4,SUV,4,5,74990.0,2.1,7.5,Green,Lindfield,NSW,2020-2023
Volvo,XC40,USED,Automatic,AWD,Premium,33224.0,4,SUV,4,5,59800.0,2.0,7.7,Grey,Rozelle,NSW,2020-2023
Land,Rover,USED,Automatic,AWD,Premium,12004.0,8,SUV,4,5,314990.0,4.4,11.8,Grey,Artarmon,NSW,2020-2023
Suzuki,Baleno,USED,Automatic,Front,Unleaded,19296.0,4,Hatchback,4,5,21888.0,1.4,5.2,White,West Gosford,NSW,2020-2023
Toyota,Hilux,USED,Manual,Rear,Diesel,181803.0,4,Ute / Tray,2,3,15990.0,3.0,8.1,White,Richmond,NSW,Before 2012
Hyundai,Santa,USED,Automatic,AWD,Diesel,179193.0,4,SUV,4,7,26980.0,2.2,6.1,Silver,Welshpool,WA,2020-2023
BMW,118I,DEMO,Automatic,Front,Premium,3720.0,3,Hatchback,5,5,53888.0,1.5,5.9,Grey,Sylvania,NSW,2020-2023
Kia,Sportage,USED,Automatic,Front,Unleaded,94648.0,4,SUV,4,5,25490.0,2.0,7.9,Red,North Wollongong,NSW,2017-2019
Mercedes-Benz,CLA200,USED,Automatic,Front,Premium,116866.0,4,Sedan,4,5,24999.0,1.6,5.7,Black,Five Dock,NSW,2012-2016
Honda,Civic,USED,Automatic,Front,Unleaded,94472.0,4,Sedan,4,5,28990.0,1.5,6.0,White,Bentleigh,VIC,2017-2019
Skoda,Scala,DEMO,Automatic,Front,Premium,654.0,3,Hatchback,5,5,32990.0,1.0,5.3,White,Mascot,NSW,2020-2023
Volkswagen,Tiguan,NEW,Automatic,AWD,Premium,15.0,4,SUV,4,7,79887.0,2.0,8.6,Blue,Blacktown,NSW,2020-2023
Mazda,CX-30,NEW,Automatic,AWD,Unleaded,7.0,4,SUV,4,5,46288.0,2.5,6.8,Black,Arncliffe,NSW,2020-2023
Mercedes-Benz,C200,USED,Automatic,Rear,Hybrid,7950.0,4,Sedan,4,5,78990.0,1.5,6.9,Black,Bentley,WA,2020-2023
Hyundai,I30,USED,Automatic,Front,Unleaded,49063.0,4,Hatchback,5,5,26990.0,2.0,7.4,White,North Wollongong,NSW,2020-2023
Hyundai,I30,USED,Automatic,Front,Unleaded,53319.0,4,Hatchback,4,5,22490.0,2.0,7.4,Silver,Alexandria,NSW,2017-2019
Toyota,Yaris,USED,Automatic,Front,Hybrid,22714.0,3,SUV,4,5,38990.0,1.5,3.8,Black,Alexandria,NSW,2020-2023
Volkswagen,Multivan,USED,Automatic,Front,Diesel,73225.0,4,Wagon,4,7,48940.0,2.0,7.7,White,Erina,NSW,2017-2019
Mini,Countryman,USED,Automatic,Front,Premium,40000.0,3,SUV,4,5,42990.0,1.5,6.3,Red,Darlinghurst,NSW,2020-2023
Toyota,Landcruiser,USED,Automatic,4WD,Diesel,344782.0,8,SUV,4,7,59990.0,4.5,9.5,White,Capalaba,QLD,2012-2016
Mazda,BT-50,NEW,Automatic,4WD,Diesel,10.0,4,Ute / Tray,4,5,78888.0,3.0,8.0,Grey,Arncliffe,NSW,2020-2023
Porsche,Cayenne,USED,Automatic,AWD,Diesel,133114.0,6,SUV,4,5,49900.0,3.0,7.4,Grey,Nedlands,WA,2012-2016
Toyota,Kluger,USED,Automatic,Front,Unleaded,69550.0,6,SUV,4,7,49990.0,3.5,9.1,Grey,North Wollongong,NSW,2017-2019
Audi,Q5,DEMO,Automatic,AWD,Hybrid,2009.0,4,SUV,4,5,77888.0,2.0,5.4,White,Artarmon,NSW,2020-2023
Toyota,Kluger,USED,Automatic,Front,Unleaded,64766.0,6,SUV,4,7,49990.0,3.5,9.1,Red,North Wollongong,NSW,2017-2019
LDV,G10,USED,Automatic,Rear,Unleaded,130147.0,4,Wagon,4,9,24999.0,2.0,11.7,Grey,Elderslie,NSW,2017-2019
Kia,Picanto,USED,Automatic,Front,Unleaded,77.0,4,Hatchback,5,5,22990.0,1.2,5.8,White,Alexandria,NSW,2020-2023
Kia,Carnival,USED,Automatic,Front,Diesel,40605.0,4,Wagon,4,8,62990.0,2.2,6.5,Silver,Alexandria,NSW,2020-2023
Toyota,C-HR,USED,Automatic,Front,Hybrid,33672.0,4,SUV,4,5,46990.0,1.8,4.3,White,North Wollongong,NSW,2020-2023
Mazda,BT-50,USED,Manual,Rear,Diesel,268463.0,5,Ute / Tray,2,3,12973.0,3.2,8.4,White,Morayfield,QLD,2012-2016
Ford,Territory,USED,Automatic,Rear,Diesel,222165.0,6,SUV,4,5,10990.0,2.7,8.2,Grey,Osborne Park,WA,2012-2016
Kia,Stinger,USED,Automatic,Rear,Unleaded,9625.0,6,Sedan,4,5,69950.0,3.155555555555555,10.04444444444444,White,Moss Vale,NSW,2020-2023
Lexus,RC350,USED,Automatic,Rear,Premium,58652.0,6,Coupe,2,4,53990.0,3.5,9.4,Silver,Alexandria,NSW,2017-2019
Renault,Koleos,NEW,Automatic,Front,Unleaded,17.38170347003155,4,SUV,4,5,44888.0,2.5,8.1,Grey,Narellan,NSW,2020-2023
Toyota,C-HR,USED,Automatic,AWD,Premium,76211.0,4,SUV,4,5,29490.0,1.2,6.5,Blue,Albion Park Rail,NSW,2017-2019
Suzuki,Ignis,USED,Automatic,Front,Premium,26882.0,4,SUV,4,5,21850.0,1.2,4.9,Grey,Yallah,NSW,2020-2023
Skoda,Kodiaq,DEMO,Automatic,4WD,Premium,1502.0,4,SUV,4,7,51868.0,2.0,8.2,Blue,Artarmon,NSW,2020-2023
Mazda,BT-50,NEW,Automatic,4WD,Diesel,7.0,4,Ute / Tray,4,5,68688.0,3.0,8.0,Grey,Arncliffe,NSW,2020-2023
Land,Rover,USED,Automatic,AWD,Unleaded,16950.0,6,SUV,5,5,134500.0,3.0,9.9,Silver,Sydney,NSW,2020-2023
Toyota,Corolla,USED,Automatic,Front,Hybrid,53559.0,4,Hatchback,5,5,29888.0,1.8,4.2,Silver,North Wollongong,NSW,2020-2023
Hyundai,IX35,USED,Automatic,AWD,Diesel,108201.0,4,SUV,4,5,17990.0,2.0,7.5,Silver,Haberfield,NSW,2012-2016
Nissan,Navara,USED,Automatic,4WD,Diesel,118525.0,4,Ute / Tray,4,5,29975.0,2.3,7.1,White,Bibra Lake,WA,2012-2016
Toyota,Corolla,USED,Automatic,Front,Hybrid,82021.0,4,Hatchback,5,5,32990.0,1.8,4.2,White,Albion Park Rail,NSW,2017-2019
Mazda,CX-9,USED,Automatic,4WD,Unleaded,154163.0,6,SUV,4,7,14990.0,3.7,13.0,Black,Morayfield,QLD,Before 2012
Hyundai,Kona,USED,Automatic,Front,Unleaded,22749.0,4,SUV,4,5,27990.0,2.0,7.2,Black,Alexandria,NSW,2020-2023
Volkswagen,T-Cross,NEW,Automatic,Front,Premium,17.38170347003155,3,SUV,4,5,41550.0,1.0,5.4,Grey,Sutherland,NSW,2020-2023
Land,Rover,USED,Automatic,AWD,Diesel,87700.0,6,SUV,4,5,89500.0,3.0,7.8,Silver,Wollongong,NSW,2017-2019
Toyota,RAV4,USED,Automatic,Front,Unleaded,104319.0,4,SUV,4,5,25990.0,2.0,7.4,Grey,Liverpool,NSW,2012-2016
Audi,Q3,USED,Automatic,AWD,Diesel,160934.0,4,SUV,4,5,17990.0,2.0,5.2,White,Cabramatta,NSW,2012-2016
Audi,A4,DEMO,Automatic,Front,Premium,2001.0,4,Sedan,4,5,69788.0,2.0,6.1,Black,Artarmon,NSW,2020-2023
Audi,E-Tron,DEMO,Automatic,AWD,Electric,2088.0,4,Sedan,4,5,286688.0,2.393601410934744,7.8050222094856,Silver,Artarmon,NSW,2020-2023
Toyota,Corolla,USED,Automatic,Front,Hybrid,16274.0,4,Hatchback,5,5,34990.0,1.8,4.2,White,Albion Park,NSW,2020-2023
Nissan,Navara,USED,Automatic,Front,Diesel,70604.0,4,Ute / Tray,4,5,29980.0,2.3,6.9,White,Welshpool,WA,2017-2019
Mitsubishi,Triton,USED,Manual,4WD,Diesel,334887.0,4,Ute / Tray,4,5,13990.0,3.2,9.1,Blue,Minchinbury,NSW,Before 2012
Toyota,RAV4,USED,Automatic,AWD,Hybrid,536.0,4,SUV,5,5,59990.0,2.5,4.8,Red,North Wollongong,NSW,2020-2023
Audi,Q3,DEMO,Automatic,Front,Premium,2088.0,4,SUV,4,5,62788.0,1.4,7.2,White,Artarmon,NSW,2020-2023
Land,Rover,USED,Automatic,Other,Diesel,153264.0,4,Wagon,4,5,33990.0,2.766666666666667,7.539320388349514,Black,Morayfield,QLD,2012-2016
GWM,Haval,NEW,Automatic,Front,Premium,7.0,4,SUV,4,5,33990.0,1.5,8.1,White,Kirrawee,NSW,2020-2023
Toyota,RAV4,USED,Automatic,Front,Hybrid,54950.0,4,SUV,5,5,42990.0,2.5,4.7,White,Alexandria,NSW,2017-2019
Mitsubishi,Triton,USED,Automatic,4WD,Diesel,182818.0,4,Ute / Tray,4,5,29990.0,2.4,7.6,Silver,Tuggerah,NSW,2017-2019
Land,Rover,USED,Automatic,AWD,Diesel,59881.0,6,SUV,4,5,118888.0,3.0,7.8,Silver,Artarmon,NSW,2017-2019
Mazda,CX-8,DEMO,Automatic,Front,Diesel,3.0,4,SUV,4,7,54662.0,2.5,8.1,White,Liverpool,NSW,2020-2023
Holden,Cruze,USED,Automatic,Front,Unleaded,101300.0,4,Sedan,4,5,11990.0,1.8,7.5,Other,Minchinbury,NSW,Before 2012
BMW,M3,USED,Automatic,Rear,Premium,70642.0,6,Sedan,4,5,108888.0,3.0,8.3,Blue,Liverpool,NSW,2017-2019
Subaru,Impreza,USED,Manual,AWD,Unleaded,151835.0,4,Hatchback,5,5,12900.0,2.0,7.1,Blue,West Gosford,NSW,2012-2016
Holden,Calais,USED,Automatic,Rear,Premium,157633.0,8,Sedan,4,5,19990.0,6.0,14.6,White,Osborne Park,WA,Before 2012
Chevrolet,Silverado,USED,Automatic,4WD,Unleaded,40017.0,8,Ute / Tray,4,5,115990.0,6.2,13.2,Red,Alexandria,NSW,2020-2023
Land,Rover,USED,Automatic,AWD,Diesel,131686.0,6,SUV,4,5,64990.0,3.0,7.5,Blue,Richmond,NSW,2012-2016
Ford,Ranger,USED,Automatic,Rear,Diesel,114342.0,4,Ute / Tray,4,5,31990.0,2.2,7.8,White,Alexandria,NSW,2017-2019
Hyundai,Santa,USED,Automatic,Other,Diesel,103249.0,4,Wagon,4,7,28990.0,2.287603305785124,7.588429752066116,White,Albion Park Rail,NSW,2017-2019
Ford,Fiesta,USED,Automatic,Front,Unleaded,108812.0,4,Hatchback,5,5,11995.0,1.6,6.1,Blue,Minchinbury,NSW,Before 2012
LDV,G10,USED,Automatic,Rear,Unleaded,161807.0,4,Wagon,4,7,19990.0,2.0,11.7,White,Morayfield,QLD,2012-2016
Kia,Sportage,USED,Automatic,Front,Unleaded,38149.0,4,SUV,4,5,29900.0,2.0,7.9,White,Warwick Farm,NSW,2020-2023
Ford,Mustang,USED,Automatic,Rear,Premium,11855.0,8,Hatchback,2,4,65888.0,5.0,12.7,Blue,Artarmon,NSW,2017-2019
Toyota,Hilux,USED,Automatic,4WD,Diesel,20884.0,4,Ute / Tray,4,5,65990.0,2.8,8.5,Silver,Albion Park Rail,NSW,2017-2019
Mitsubishi,ASX,USED,Manual,Front,Unleaded,37398.0,4,SUV,4,5,19990.0,2.0,7.7,Red,Wollongong,NSW,2012-2016
Nissan,Qashqai,USED,Automatic,Front,Unleaded,79787.0,4,SUV,4,5,28990.0,2.0,6.9,White,Rockingham,WA,2017-2019
Toyota,Kluger,USED,Automatic,Front,Unleaded,86099.0,6,Wagon,4,7,39950.0,3.359615384615385,9.56794871794872,Silver,Yallah,NSW,2017-2019
Suzuki,Swift,USED,Manual,Front,Premium,68011.0,4,Hatchback,5,5,24990.0,1.4,6.1,White,Croydon,NSW,2017-2019
Toyota,GR,USED,Manual,AWD,Premium,14787.0,3,Hatchback,3,4,48990.0,1.6,7.6,White,South Hurstville,NSW,2020-2023
Mazda,3,USED,Manual,Front,Unleaded,67443.0,4,Sedan,4,5,18990.0,2.0,5.8,Silver,Wollongong,NSW,2012-2016
Hyundai,Elantra,USED,Automatic,Front,Unleaded,49963.0,4,Sedan,4,5,25800.0,2.0,7.2,Blue,Greenacre,NSW,2017-2019
Mazda,3,USED,Automatic,Front,Unleaded,24223.0,4,Hatchback,5,5,23888.0,2.0,5.8,Red,Wollongong,NSW,2017-2019
Mazda,CX-30,DEMO,Automatic,AWD,Hybrid,6.0,4,SUV,4,5,48888.0,2.0,6.0,White,Liverpool,NSW,2020-2023
Holden,Captiva,USED,Automatic,Front,Unleaded,141000.0,4,SUV,4,7,10999.0,2.4,9.0,Other,Wollongong,NSW,2012-2016
Kia,Sportage,USED,Automatic,Front,Unleaded,105688.0,4,SUV,4,5,21990.0,2.0,8.8,White,Lithgow,NSW,2012-2016
Honda,Accord,USED,Automatic,Front,Unleaded,153087.0,4,Sedan,4,5,15990.0,2.4,8.7,White,Morayfield,QLD,2012-2016
Subaru,Tribeca,USED,Automatic,AWD,Unleaded,131437.0,6,SUV,4,7,10990.0,3.6,11.6,Silver,Five Dock,NSW,Before 2012
Audi,Q5,USED,Automatic,AWD,Diesel,69135.0,4,SUV,4,5,41900.0,2.0,5.5,Silver,Dudley Park,WA,2017-2019
Kia,Cerato,USED,Automatic,Front,Unleaded,27333.0,4,Hatchback,5,5,23490.0,2.0,7.3,Silver,Brookvale,NSW,2017-2019
Mazda,BT-50,DEMO,Automatic,4WD,Diesel,7.0,4,Ute / Tray,4,5,64888.0,3.0,8.0,Grey,Arncliffe,NSW,2020-2023
Audi,Q3,USED,Automatic,AWD,Diesel,59842.0,4,SUV,4,5,25990.0,2.0,5.8,Other,Mittagong,NSW,2012-2016
Nissan,370Z,USED,Automatic,Rear,Premium,60884.0,6,Coupe,2,2,41490.0,3.7,10.56666666666667,Grey,Albion Park Rail,NSW,2017-2019
MG,MG3,NEW,Automatic,Front,Premium,15.0,4,Hatchback,5,5,20490.0,1.5,6.7,Black,Blacktown,NSW,2020-2023
Honda,Jazz,USED,Automatic,Front,Unleaded,105067.0,4,Hatchback,5,5,18990.0,1.5,5.8,Red,North Wollongong,NSW,2017-2019
Lexus,NX300,USED,Automatic,Front,Premium,15866.0,4,SUV,4,5,59900.0,2.0,7.7,Grey,Waterloo,NSW,2017-2019
Mercedes-Benz,GLC,USED,Automatic,AWD,Premium,22452.0,4,SUV,4,5,109900.0,2.0,8.2,White,Osborne Park,WA,2020-2023
Nissan,Navara,USED,Manual,4WD,Diesel,178000.0,4,Ute / Tray,4,5,14990.0,2.5,9.8,White,Blacktown,NSW,2012-2016
Subaru,Impreza,USED,Manual,AWD,Premium,155496.0,4,Hatchback,5,5,12990.0,2.0,8.9,Grey,Tuggerah,NSW,Before 2012
Holden,Calais,USED,Automatic,Rear,Unleaded,45857.0,8,Sedan,4,5,89888.0,6.2,12.9,Grey,Wollongong,NSW,2017-2019
Mazda,3,USED,Automatic,Front,Unleaded,227296.0,4,Sedan,4,5,10990.0,2.0,8.2,White,Morayfield,QLD,Before 2012
Ram,1500,USED,Automatic,Other,Unleaded,230119.0,8,Ute / Tray,4,5,66990.0,5.577272727272727,12.08181818181818,Other,Mittagong,NSW,2017-2019
Hyundai,I30,USED,Automatic,Front,Unleaded,65224.0,4,Hatchback,4,5,20990.0,2.0,7.4,White,North Wollongong,NSW,2020-2023
Nissan,Navara,USED,Automatic,4WD,Diesel,178018.0,4,Ute / Tray,4,5,28500.0,2.3,7.0,Red,Wollongong,NSW,2012-2016
Kia,Cerato,USED,Automatic,Front,Unleaded,107811.0,4,Hatchback,5,5,18880.0,1.8,7.1,White,Minchinbury,NSW,2012-2016
Mazda,BT-50,NEW,Automatic,4WD,Diesel,10.0,4,Ute / Tray,4,5,79888.0,3.0,8.0,Grey,Arncliffe,NSW,2020-2023
Toyota,Hilux,USED,Automatic,4WD,Diesel,107710.0,4,Ute / Tray,4,5,48990.0,2.8,8.5,White,Bassendean,WA,2017-2019
Volkswagen,Tiguan,USED,Automatic,AWD,Premium,52385.0,4,SUV,4,5,36880.0,2.0,7.5,Black,Chatswood,NSW,2017-2019
Kia,Stinger,USED,Automatic,Rear,Unleaded,94151.0,6,Sedan,4,5,41990.0,3.3,10.2,Blue,Albion Park Rail,NSW,2017-2019
Toyota,Yaris,USED,Automatic,Front,Unleaded,54335.0,4,Hatchback,5,5,20990.0,1.3,6.4,Silver,North Wollongong,NSW,2017-2019
Volkswagen,Golf,USED,Automatic,Front,Premium,76692.0,4,Hatchback,5,5,39990.0,2.0,6.5,White,Revesby,NSW,2017-2019
Toyota,Landcruiser,USED,Manual,AWD,Diesel,92.0,8,Ute / Tray,4,5,118888.0,4.5,10.7,Grey,Pennant Hills,NSW,2020-2023
Toyota,C-HR,USED,Automatic,Front,Premium,57413.0,4,SUV,4,5,27990.0,1.2,5.5,White,Albion Park Rail,NSW,2017-2019
Ford,Ranger,USED,Automatic,4WD,Diesel,248145.0,5,Ute / Tray,4,5,28999.0,3.2,9.0,Red,Elderslie,NSW,2012-2016
Kia,Sorento,USED,Automatic,Front,Unleaded,54748.0,6,SUV,4,7,41990.0,3.5,9.7,White,Albion Park Rail,NSW,2020-2023
Volkswagen,Amarok,USED,Automatic,4WD,Diesel,71514.0,6,Ute / Tray,4,5,53888.0,3.0,9.5,Grey,West Gosford,NSW,2020-2023
Hyundai,IX35,USED,Manual,Front,Unleaded,174814.0,4,SUV,4,5,11995.0,2.0,8.5,Blue,Minchinbury,NSW,Before 2012
Suzuki,Vitara,USED,Automatic,Front,Unleaded,149000.0,4,SUV,4,5,16990.0,1.6,6.0,Black,Wangara,WA,2012-2016
Ford,Territory,USED,Automatic,Rear,Unleaded,113496.0,6,SUV,4,5,19990.0,4.0,10.6,Grey,Morayfield,QLD,2012-2016
Mazda,3,USED,Automatic,Front,Unleaded,78037.0,4,Sedan,4,5,25990.0,2.5,6.0,Grey,Brookvale,NSW,2017-2019
Audi,E-Tron,DEMO,Automatic,AWD,Electric,2088.0,4,Sedan,4,5,283688.0,2.393601410934744,7.8050222094856,Grey,Artarmon,NSW,2020-2023
Nissan,Navara,USED,Automatic,4WD,Diesel,86980.0,4,Ute / Tray,4,5,38950.0,2.3,7.0,White,Yallah,NSW,2017-2019
Audi,A3,USED,Automatic,Front,Premium,62262.0,4,Sedan,4,5,31990.0,1.4,4.9,White,Gosford,NSW,2017-2019
Jeep,Grand,USED,Automatic,4WD,Premium,16648.0,6,SUV,4,7,76888.0,3.6,10.6,Other,West Gosford,NSW,2020-2023
Holden,Commodore,USED,Automatic,Rear,Premium,289070.0,8,Sedan,4,5,22990.0,6.0,14.6,Black,Thornleigh,NSW,Before 2012
Ford,Everest,USED,Automatic,4WD,Diesel,107102.0,5,SUV,4,7,49500.0,3.2,8.5,White,Wollongong,NSW,2017-2019
Jeep,Grand,USED,Automatic,4WD,Diesel,64129.0,6,SUV,4,5,64990.0,3.0,7.0,Grey,Wangara,WA,2020-2023
Toyota,Hilux,USED,Manual,4WD,Diesel,17920.0,4,Ute / Tray,4,5,69990.0,2.8,7.7,Grey,North Wollongong,NSW,2020-2023
Ford,Ranger,USED,Automatic,4WD,Diesel,118269.0,5,Ute / Tray,4,5,49990.0,3.2,8.9,Orange,Campbelltown,NSW,2017-2019
Suzuki,Swift,USED,Automatic,Front,Unleaded,31442.0,4,Hatchback,5,5,23990.0,1.2,4.8,White,Alexandria,NSW,2020-2023
Nissan,Navara,USED,Automatic,4WD,Diesel,78365.0,4,Ute / Tray,4,5,29990.0,2.5,10.5,White,Morayfield,QLD,2012-2016
Toyota,Hilux,USED,Automatic,4WD,Diesel,28608.0,4,Ute / Tray,4,5,73990.0,2.8,8.4,Grey,Albion Park,NSW,2020-2023
Kia,Cerato,USED,Automatic,Front,Unleaded,49146.0,4,Sedan,4,5,21990.0,2.0,7.4,Grey,Albion Park Rail,NSW,2017-2019
Toyota,Camry,USED,Automatic,Front,Hybrid,48107.0,4,Sedan,4,5,37990.0,2.5,4.2,White,North Wollongong,NSW,2020-2023
Hyundai,Elantra,USED,Automatic,Front,Unleaded,185413.0,4,Hatchback,5,5,2995.0,2.0,9.1,Blue,Wentworthville,NSW,Before 2012
Ford,Mustang,USED,Automatic,Rear,Premium,50346.0,8,Convertible,2,4,72990.0,5.0,12.7,Grey,Tuggerah,NSW,2017-2019
Toyota,C-HR,USED,Automatic,Front,Premium,75482.0,4,SUV,4,5,25990.0,1.2,6.4,Grey,Wangara,WA,2017-2019
